,player1,player2,ace%,df%,1stIn%,1stWon%,2ndWon%,bpSaved%,label,surface_Clay,surface_Hard,tourney_level_A,tourney_level_G,tourney_level_M,best_of_3,best_of_5
845,Philipp Kohlschreiber,Jannik Sinner,-0.09363636363636363,0.0,0.009090909090909038,-0.18,-0.07,-0.07142857142857145,player2,1,0,1,0,0,1,0
846,Radu Albot,Sebastian Ofner,-0.04030501089324619,-0.038593215063803296,0.1051976346093993,0.007314036725801443,-0.004668534080298797,-0.1282051282051282,player2,1,0,1,0,0,1,0
847,Diego Schwartzman,Novak Djokovic,-0.013419913419913419,0.031168831168831172,-0.03419913419913423,-0.09264069264069263,-0.007359307359307343,-0.05555555555555558,player2,1,0,0,0,1,1,0
848,Casper Ruud,Novak Djokovic,-0.1280892103676914,-0.0007534659433393615,0.03149487643158522,-0.039783001808318286,-0.0596745027124774,-0.20833333333333337,player2,1,0,0,0,1,1,0
849,Denis Shapovalov,Diego Schwartzman,0.08928571428571429,0.05372945638432364,-0.14562262958280658,-0.03223767383059417,0.02828697850821743,-0.02857142857142858,player2,1,0,0,0,1,1,0
850,Dominik Koepfer,Novak Djokovic,-0.027450980392156862,0.0392156862745098,-0.0321568627450981,-0.040784313725490184,-0.05921568627450982,0.7142857142857143,player2,1,0,0,0,1,1,0
851,Casper Ruud,Matteo Berrettini,-0.07437259571350065,0.01969225132808207,-0.06814434878182818,-0.0628320205165781,0.09122549917567321,-0.11111111111111116,player1,1,0,0,0,1,1,0
852,Denis Shapovalov,Grigor Dimitrov,0.01660710531847803,0.03237334454488122,-0.09733025015766239,0.051713264662602454,0.028379230607525757,-0.4444444444444444,player1,1,0,0,0,1,1,0
853,Rafael Nadal,Diego Schwartzman,0.031746031746031744,0.0,-0.17142857142857143,-0.17698412698412702,0.020634920634920617,-0.15555555555555556,player2,1,0,0,0,1,1,0
854,Novak Djokovic,Filip Krajinovic,0.00771103896103896,0.02069805194805195,-0.017316017316017285,0.037878787878787845,0.03598484848484848,0.0641025641025641,player1,1,0,0,0,1,1,0
855,Dominik Koepfer,Lorenzo Musetti,0.016722408026755856,-0.024247491638795984,-0.02926421404682278,0.05351170568561875,0.11705685618729095,1.0,player1,1,0,0,0,1,1,0
856,Matteo Berrettini,Stefano Travaglia,-0.03031358885017421,-0.036585365853658534,0.11881533101045294,0.09965156794425084,-0.01951219512195121,-0.4444444444444445,player1,1,0,0,0,1,1,0
857,Marin Cilic,Casper Ruud,0.021346469622331693,0.03585112205801861,-0.13492063492063489,-0.07416529830322932,0.06814449917898197,-0.6666666666666667,player2,1,0,0,0,1,1,0
858,Ugo Humbert,Denis Shapovalov,-0.0073226544622425616,-0.037070938215102975,-0.005034324942791768,-0.05125858123569793,-0.08924485125858123,-0.1875,player2,1,0,0,0,1,1,0
859,Grigor Dimitrov,Jannik Sinner,-0.009433962264150943,-0.03773584905660377,-0.0412461605967529,-0.008117595436595015,0.06055287406757351,-0.1208791208791209,player1,1,0,0,0,1,1,0
860,Hubert Hurkacz,Diego Schwartzman,0.022811244979919675,-0.019759036144578315,-0.16449799196787152,-0.11855421686746986,0.11967871485943773,-0.12698412698412698,player2,1,0,0,0,1,1,0
861,Dusan Lajovic,Rafael Nadal,-0.032651455546813535,0.04012588512981904,0.018882769472855943,-0.14044059795436664,-0.07435090479937057,0.0714285714285714,player2,1,0,0,0,1,1,0
862,Salvatore Caruso,Novak Djokovic,-0.03494623655913978,0.0114247311827957,-0.10215053763440851,-0.17069892473118276,-0.05174731182795697,-0.375,player2,1,0,0,0,1,1,0
863,Filip Krajinovic,Marco Cecchinato,0.009464870768110667,-0.014925373134328358,0.04659628685839101,0.22715689843465597,0.05533309064433928,0.5714285714285714,player1,1,0,0,0,1,1,0
864,Kei Nishikori,Lorenzo Musetti,-0.01100381765102178,0.03817651021783068,-0.06198068717718386,-0.07523018189984282,0.02694812485964518,-0.33333333333333337,player2,1,0,0,0,1,1,0
865,Gael Monfils,Dominik Koepfer,0.05350877192982456,0.055263157894736833,-0.07280701754385965,-0.10000000000000003,-0.04035087719298247,-0.11111111111111105,player2,1,0,0,0,1,1,0
866,Federico Coria,Matteo Berrettini,-0.13154761904761905,-0.02738095238095238,0.03452380952380951,-0.24583333333333335,-0.017261904761904784,0.6363636363636364,player2,1,0,0,0,1,1,0
867,Stefano Travaglia,Borna Coric,0.032040229885057475,0.002011494252873565,-0.02227011494252873,0.03965517241379307,0.008620689655172403,0.3,player1,1,0,0,0,1,1,0
868,Casper Ruud,Lorenzo Sonego,-0.056338028169014086,-0.014084507042253521,0.08981759408912493,0.12560609558993302,-0.023782036481182156,-0.30303030303030304,player1,1,0,0,0,1,1,0
869,Marin Cilic,David Goffin,0.16296296296296298,-0.018518518518518517,0.18703703703703706,0.2787037037037037,0.021296296296296313,0.5714285714285714,player1,1,0,0,0,1,1,0
870,Fabio Fognini,Ugo Humbert,0.01693706543055803,0.01693706543055803,-0.11178463184168308,-0.04029238723480122,0.043858085220181864,0.2142857142857143,player2,1,0,0,0,1,1,0
871,Pedro Martinez,Denis Shapovalov,-0.03379571248423707,0.07490542244640605,0.09281210592686007,0.12131147540983611,-0.19041614123581335,-0.16666666666666669,player2,1,0,0,0,1,1,0
872,Yoshihito Nishioka,Grigor Dimitrov,-0.041666666666666664,-0.05701754385964912,0.058114035087719285,-0.2894736842105263,-0.1030701754385965,-0.625,player2,1,0,0,0,1,1,0
873,Stefanos Tsitsipas,Jannik Sinner,0.03715927148270383,0.047060261581713725,-0.08495293973841833,-0.15230411930081894,-0.02420242024202418,0.16666666666666669,player2,1,0,0,0,1,1,0
874,John Millman,Diego Schwartzman,0.005483405483405486,-0.055699855699855694,-0.0696969696969697,-0.04704184704184705,-0.004040404040404039,0.13636363636363635,player2,1,0,0,0,1,1,0
875,Hubert Hurkacz,Andrey Rublev,0.022197862428062487,-0.0009591668950397376,0.00918059742395183,-0.002740476842970685,-0.030419292956974514,0.09523809523809523,player1,1,0,0,0,1,1,0
876,Dusan Lajovic,Milos Raonic,-0.012440389798880375,-0.07215426083350612,0.14710760937176026,0.07298362015343146,-0.05784781256479371,-0.02857142857142858,player1,1,0,0,0,1,1,0
877,Rafael Nadal,Pablo Carreno Busta,0.05128205128205128,0.033424908424908424,-0.24496336996336993,0.045329670329670335,0.32097069597069594,0.5555555555555556,player1,1,0,0,0,1,1,0
878,Salvatore Caruso,Tennys Sandgren,-0.030949167791273047,0.002609086819613138,-0.11677912730544315,-0.0535312640575798,0.0439046333783176,0.06666666666666665,player1,1,0,0,0,1,1,0
879,Kyle Edmund,Marco Cecchinato,0.01887524240465417,0.054945054945054944,-0.1273432449903038,-0.011376858435681925,-0.03361344537815128,-0.19999999999999996,player2,1,0,0,0,1,1,0
880,Filip Krajinovic,Felix Auger Aliassime,-0.06413192853870821,-0.06413192853870821,-0.12666055886394867,0.038708199725148884,0.11245991754466331,-0.033333333333333326,player1,1,0,0,0,1,1,0
881,Lorenzo Musetti,Stan Wawrinka,0.06360708534621577,0.0,0.10144927536231885,0.12962962962962965,0.048309178743961345,-0.42857142857142855,player1,1,0,0,0,1,1,0
882,Albert Ramos,Kei Nishikori,-0.0015446400988569642,0.011275872721655856,0.027031201729996845,-0.013438368860055616,-0.029039233858510982,-0.09999999999999998,player2,1,0,0,0,1,1,0
883,Dominik Koepfer,Alex De Minaur,0.010381211708645338,0.012678692988427505,0.15018720217835257,0.09411164057181759,-0.08585772634445202,0.03296703296703296,player1,1,0,0,0,1,1,0
884,Jan Lennard Struff,Federico Coria,0.046875,0.03125,-0.21875,-0.1875,0.078125,-0.4,player2,1,0,0,0,1,1,0
885,Stefano Travaglia,Taylor Fritz,-0.034655300222386956,0.038547071905114895,-0.07839140103780573,-0.04651593773165308,0.06690140845070422,0.33333333333333337,player1,1,0,0,0,1,1,0
886,Cristian Garin,Borna Coric,-0.017786561264822136,0.09881422924901184,0.034914361001317507,-0.030961791831357055,-0.03820816864295126,0.11538461538461542,player2,1,0,0,0,1,1,0
887,Casper Ruud,Karen Khachanov,0.035555555555555556,-0.011111111111111112,0.09555555555555562,0.07111111111111112,0.01777777777777778,-0.4313725490196078,player1,1,0,0,0,1,1,0
888,Nikoloz Basilashvili,Lorenzo Sonego,-0.059200603318250375,0.018099547511312222,-0.1659125188536953,-0.22021116138763197,0.01546003016591252,-0.3571428571428571,player2,1,0,0,0,1,1,0
889,Alexander Bublik,Marin Cilic,0.11681318681318681,0.015934065934065933,-0.041538461538461524,-0.03340659340659341,-0.03824175824175827,-0.6,player2,1,0,0,0,1,1,0
890,Kevin Anderson,Ugo Humbert,0.08633776091081595,-0.026565464895635674,0.21869070208728653,0.15891840607210622,-0.23576850094876659,-0.08333333333333337,player2,1,0,0,0,1,1,0
891,Pedro Martinez,Sam Querrey,-0.1858562244301578,0.046561465030196765,0.04987336840054557,-0.004480810442236527,0.0035067212156633387,0.8333333333333334,player1,1,0,0,0,1,1,0
892,Guido Pella,Denis Shapovalov,-0.14,-0.09058823529411764,0.06823529411764706,-0.07235294117647056,-0.09823529411764706,-0.36363636363636365,player2,1,0,0,0,1,1,0
893,Gianluca Mager,Grigor Dimitrov,-0.05263157894736842,-0.08771929824561403,0.2125902992776058,0.02579979360165119,-0.1981424148606811,-0.16666666666666669,player2,1,0,0,0,1,1,0
894,Miomir Kecmanovic,Yoshihito Nishioka,-0.05593607305936073,-0.007134703196347032,-0.2014840182648402,-0.11529680365296807,-0.05821917808219179,-0.16666666666666663,player2,1,0,0,0,1,1,0
895,Jannik Sinner,Benoit Paire,-0.004901960784313722,0.0,0.18504901960784315,0.21813725490196073,0.028186274509803932,0.4444444444444444,player1,1,0,0,0,1,1,0
896,John Millman,Joao Sousa,0.041628959276018104,-0.010708898944193062,0.07631975867269991,0.08612368024132727,-0.007692307692307693,0.04166666666666663,player1,1,0,0,0,1,1,0
897,Hubert Hurkacz,Daniel Evans,0.001711910002445586,-0.03020298361457569,-0.07251161653215943,-0.043653705062362436,0.0996576179995109,-0.2142857142857143,player1,1,0,0,0,1,1,0
898,Facundo Bagnis,Andrey Rublev,-0.05576036866359447,0.026728110599078342,-0.10046082949308754,-0.13917050691244237,0.020737327188940086,-0.11363636363636365,player2,1,0,0,0,1,1,0
899,Milos Raonic,Adrian Mannarino,0.20389610389610388,-0.053246753246753244,0.1493506493506493,0.24155844155844153,-0.04155844155844157,0.4,player1,1,0,0,0,1,1,0
900,Alejandro Davidovich Fokina,Dusan Lajovic,-0.08936376881981545,0.056338028169014086,0.09932005828071888,0.022826614861583272,-0.14910150558523555,-0.04166666666666663,player2,1,0,0,0,1,1,0
901,Stefanos Tsitsipas,Andrey Rublev,0.07442813246841926,0.0594059405940594,0.09377489473085232,0.038465915557072905,-0.08808467053601912,-0.1923076923076923,player2,1,0,1,0,0,1,0
902,Andrey Rublev,Casper Ruud,0.07017543859649122,0.017543859649122806,-0.1403508771929825,0.07017543859649122,0.07017543859649122,0.22499999999999998,player1,1,0,1,0,0,1,0
903,Stefanos Tsitsipas,Cristian Garin,0.09961006735200284,-0.020796407893182087,-0.08259482453030842,-0.07633226988065694,0.1120170152428217,0.25,player1,1,0,1,0,0,1,0
904,Ugo Humbert,Casper Ruud,0.0021417445482866046,0.03125,-0.0446845794392523,0.03670171339563866,-0.050428348909657306,0.05042016806722682,player2,1,0,1,0,0,1,0
905,Roberto Bautista Agut,Andrey Rublev,-0.0010761366693570092,0.04654291094969061,0.07237019101425879,-0.005649717514124297,-0.12617702448210924,-0.06666666666666671,player2,1,0,1,0,0,1,0
906,Alexander Bublik,Cristian Garin,0.06002673796791444,-0.021524064171122993,-0.09558823529411764,0.003074866310160407,-0.014304812834224578,-0.15000000000000002,player2,1,0,1,0,0,1,0
907,Dusan Lajovic,Stefanos Tsitsipas,-0.04411764705882353,0.0,0.002450980392156854,-0.06781045751633985,-0.04084967320261437,-0.2857142857142857,player2,1,0,1,0,0,1,0
908,Ugo Humbert,Jiri Vesely,0.016042780748663103,0.0013368983957219235,-0.010695187165775444,0.08734402852049916,0.019607843137254888,0.16666666666666663,player1,1,0,1,0,0,1,0
909,Fabio Fognini,Casper Ruud,-0.045454545454545456,0.02,-0.11636363636363634,-0.3081818181818182,0.05545454545454545,-0.6666666666666666,player2,1,0,1,0,0,1,0
910,Dominik Koepfer,Roberto Bautista Agut,0.02352266207687894,0.011617900172117036,0.01563396442914511,-0.004589787722317884,-0.061531841652323574,0.25490196078431376,player2,1,0,1,0,0,1,0
911,Tommy Paul,Andrey Rublev,-0.024038461538461536,-0.03125,-0.022435897435897467,-0.16947115384615385,-0.020833333333333343,-0.09999999999999998,player2,1,0,1,0,0,1,0
912,Felix Auger Aliassime,Alexander Bublik,0.050824175824175824,0.07142857142857142,0.013736263736263687,-0.13736263736263737,-0.03708791208791207,-0.33333333333333337,player2,1,0,1,0,0,1,0
913,Yannick Hanfmann,Cristian Garin,-0.08333333333333333,-0.007359307359307357,-0.06558441558441563,-0.12337662337662336,-0.02748917748917748,0.05555555555555558,player2,1,0,1,0,0,1,0
914,Karen Khachanov,Dusan Lajovic,-0.046511627906976744,-0.0031007751937984496,-0.2077519379844961,-0.2651162790697674,-0.0537467700258398,0.5384615384615384,player2,1,0,1,0,0,1,0
915,Stefanos Tsitsipas,Pablo Cuevas,0.0107843137254902,-0.00196078431372549,0.08921568627450982,0.0901960784313725,0.009803921568627472,1.0,player1,1,0,1,0,0,1,0
916,Daniil Medvedev,Ugo Humbert,-0.006521739130434787,0.043478260869565216,-0.1246376811594202,-0.10362318840579715,0.050724637681159424,-0.2666666666666666,player2,1,0,1,0,0,1,0
917,Gilles Simon,Jiri Vesely,-0.05084745762711865,0.06779661016949153,-0.0847457627118644,-0.15254237288135591,0.0,-0.05555555555555558,player2,1,0,1,0,0,1,0
918,Benoit Paire,Casper Ruud,-0.08388704318936877,0.09302325581395349,-0.08471760797342198,-0.16196013289036548,-0.01578073089700996,0.09523809523809523,player2,1,0,1,0,0,1,0
919,Fabio Fognini,Philipp Kohlschreiber,0.012874082439299831,0.008582721626199889,-0.04167137210615479,0.11101072840203274,0.012083568605307737,-0.7368421052631579,player1,1,0,1,0,0,1,0
920,Nikoloz Basilashvili,Roberto Bautista Agut,-0.08064516129032258,0.006957621758380772,-0.05913978494623662,-0.059456040480708405,-0.02403542061986083,0.05555555555555558,player2,1,0,1,0,0,1,0
921,Yoshihito Nishioka,Dominik Koepfer,-0.07874015748031496,0.0023300658846215645,0.1307247308372168,0.05294873855053833,-0.05953720070705448,-0.10877192982456141,player2,1,0,1,0,0,1,0
922,Tommy Paul,Kevin Anderson,-0.18863636363636366,-0.017207792207792207,-0.020454545454545392,-0.125,0.038636363636363635,0.033333333333333326,player1,1,0,1,0,0,1,0
923,Tennys Sandgren,Andrey Rublev,-0.06694271911663216,0.0,-0.0013802622498274575,-0.2377501725327813,0.010697032436162851,-0.375,player2,1,0,1,0,0,1,0
924,Albert Ramos,Alexander Bublik,-0.22972972972972974,-0.043471182025398895,0.027189840442852553,-0.12064474112666884,0.06235753826115273,-0.13333333333333341,player2,1,0,1,0,0,1,0
925,Lorenzo Sonego,Felix Auger Aliassime,0.01921470342522974,0.001670843776106934,0.1620718462823726,0.09941520467836262,-0.21052631578947367,-0.4,player2,1,0,1,0,0,1,0
926,Cristian Garin,Kei Nishikori,0.01694915254237288,0.06779661016949153,-0.055500166168162224,0.1867730142904619,-0.010634762379528082,0.4126984126984127,player1,1,0,1,0,0,1,0
927,Gael Monfils,Yannick Hanfmann,-0.0392156862745098,0.05357142857142857,-0.09698879551820727,-0.234593837535014,0.07352941176470587,-1.0,player2,1,0,1,0,0,1,0
928,Jan Lennard Struff,Karen Khachanov,0.03073593073593074,0.0012987012987012991,-0.14242424242424245,-0.10259740259740258,0.055844155844155835,-0.19841269841269848,player2,1,0,1,0,0,1,0
929,Adrian Mannarino,Dusan Lajovic,-0.005532139093782931,0.002634351949420438,-0.048472075869336106,-0.17939936775553217,0.005005268703898835,0.5833333333333334,player2,1,0,1,0,0,1,0
930,Taylor Fritz,Pablo Cuevas,0.03333333333333334,0.0,-0.06666666666666665,-0.13333333333333336,0.0,-0.4047619047619048,player2,1,0,1,0,0,1,0
931,Stefanos Tsitsipas,Daniel Evans,0.08333333333333333,-0.003556910569105693,0.19258130081300806,0.24542682926829268,-0.07367886178861788,0.8,player1,1,0,1,0,0,1,0
932,Novak Djokovic,Mikael Ymer,0.0067049808429118785,-0.03496168582375479,-0.06321839080459768,0.17049808429118773,0.1302681992337165,-0.18181818181818182,player1,1,0,0,1,0,0,1
933,Ricardas Berankis,Hugo Dellien,0.00790638836179633,0.00980392156862745,-0.23592662871600245,-0.022137887413029744,0.12966476913345984,0.36363636363636365,player1,1,0,0,1,0,0,1
934,Daniel Elahi Galan,Cameron Norrie,0.021989445066368143,-0.04054054054054054,-0.012114185191108295,0.04933631856708781,0.011954261954261969,0.13157894736842102,player1,1,0,0,1,0,0,1
935,Tennys Sandgren,Hubert Hurkacz,0.025268817204301075,-0.002365591397849462,-0.012849462365591369,-0.032150537634408616,0.025430107526881712,-0.16666666666666663,player1,1,0,0,1,0,0,1
936,Cristian Garin,Philipp Kohlschreiber,0.05124777183600713,0.010886172650878531,0.08314234784823027,0.11962057550292848,-0.06181563534504708,-0.1875,player1,1,0,0,1,0,0,1
937,Ugo Humbert,Marc Polmans,0.044141488577745025,0.03500368459837878,-0.06794399410464258,-0.03868828297715543,-0.03949889462048638,-0.36363636363636365,player2,1,0,0,1,0,0,1
938,Liam Broady,Jiri Vesely,-0.11452762923351159,-0.002228163992869875,-0.12388591800356508,-0.15196078431372545,-0.012923351158645263,0.26666666666666666,player2,1,0,0,1,0,0,1
939,Kamil Majchrzak,Karen Khachanov,0.019354838709677427,-0.0007168458781361998,-0.12007168458781359,-0.17956989247311828,0.07132616487455197,-0.20454545454545459,player2,1,0,0,1,0,0,1
940,Richard Gasquet,Roberto Bautista Agut,-0.06669010782934834,0.037037037037037035,-0.06563525550867322,-0.09118612283169242,-0.04172526957337086,-0.04201680672268904,player2,1,0,0,1,0,0,1
941,Attila Balazs,Yasutaka Uchiyama,-0.022678951098511695,0.006732813607370658,-0.015237420269312518,0.06791873375856367,0.10370895346090242,0.05128205128205121,player1,1,0,0,1,0,0,1
942,Guido Pella,Salvatore Caruso,0.024910743265173646,-0.00024342745861733253,0.03627069133398253,0.07724764686790003,-0.03416098669263226,0.18181818181818177,player1,1,0,0,1,0,0,1
943,Pablo Carreno Busta,John Millman,0.0408256880733945,-0.01834862385321101,0.11869266055045868,0.12305045871559633,0.03738532110091741,-0.06493506493506496,player1,1,0,0,1,0,0,1
944,Frances Tiafoe,Jan Lennard Struff,-0.0920957215373459,-0.004540151968975628,-0.02039915502727241,-0.03543840842450424,-0.017750733045370004,-0.09999999999999998,player2,1,0,0,1,0,0,1
945,Feliciano Lopez,Daniel Altmaier,-0.004748266505878798,0.01484775399457341,-0.0242689176967138,-0.09798010250226108,-0.00783840820018089,-0.08333333333333337,player2,1,0,0,1,0,0,1
946,Lloyd Harris,Alexei Popyrin,0.10964043772798332,-0.05878061490359563,0.05242313705054713,0.0845231891610213,0.010630536737884305,0.25,player1,1,0,0,1,0,0,1
947,Vasek Pospisil,Matteo Berrettini,-0.032196969696969696,0.019255050505050504,-0.052872474747474696,-0.13999368686868685,-0.11047979797979798,-0.30000000000000004,player2,1,0,0,1,0,0,1
948,Marton Fucsovics,Daniil Medvedev,-0.010819780949220046,0.011018918021905078,-0.05038167938931293,-0.0009293063391968004,0.030069697975439763,-0.09401709401709402,player1,1,0,0,1,0,0,1
949,Adrian Mannarino,Albert Ramos,0.02127659574468085,0.03605200945626477,-0.023640661938534313,-0.03457446808510639,-0.14923167848699762,-0.08333333333333331,player2,1,0,0,1,0,0,1
950,Marcos Giron,Quentin Halys,-0.03751859260399036,-0.07234446325075652,0.06357388316151202,0.02561932605016154,-0.006462532697338069,0.012499999999999956,player1,1,0,0,1,0,0,1
951,Nikoloz Basilashvili,Thiago Monteiro,-0.06818181818181818,0.022988505747126436,-0.1415882967607105,-0.20075757575757575,0.07157784743991644,-0.5,player2,1,0,0,1,0,0,1
952,Gianluca Mager,Dusan Lajovic,-0.05,0.005751173708920188,-0.05598591549295773,-0.10117370892018784,-0.011737089201877937,0.28571428571428575,player2,1,0,0,1,0,0,1
